Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag,Note
SSD,2012-01-01,2012-12-31,277,'728,South Sudan,21032,Political stability and absence of violence/terrorism (index),6125,Value,2012,2012,Index,-1.16,X,
SSD,2013-01-01,2013-12-31,277,'728,South Sudan,21032,Political stability and absence of violence/terrorism (index),6125,Value,2013,2013,Index,-1.73,X,
SSD,2014-01-01,2014-12-31,277,'728,South Sudan,21032,Political stability and absence of violence/terrorism (index),6125,Value,2014,2014,Index,-2.65,X,
SSD,2015-01-01,2015-12-31,277,'728,South Sudan,21032,Political stability and absence of violence/terrorism (index),6125,Value,2015,2015,Index,-2.38,X,
SSD,2016-01-01,2016-12-31,277,'728,South Sudan,21032,Political stability and absence of violence/terrorism (index),6125,Value,2016,2016,Index,-2.42,X,
SSD,2017-01-01,2017-12-31,277,'728,South Sudan,21032,Political stability and absence of violence/terrorism (index),6125,Value,2017,2017,Index,-2.45,X,
SSD,2018-01-01,2018-12-31,277,'728,South Sudan,21032,Political stability and absence of violence/terrorism (index),6125,Value,2018,2018,Index,-2.44,X,
SSD,2019-01-01,2019-12-31,277,'728,South Sudan,21032,Political stability and absence of violence/terrorism (index),6125,Value,2019,2019,Index,-2.51,X,
SSD,2020-01-01,2020-12-31,277,'728,South Sudan,21032,Political stability and absence of violence/terrorism (index),6125,Value,2020,2020,Index,-2.21,X,
SSD,2021-01-01,2021-12-31,277,'728,South Sudan,21032,Political stability and absence of violence/terrorism (index),6125,Value,2021,2021,Index,-2.3,X,
SSD,2017-01-01,2017-12-31,277,'728,South Sudan,21030,Per capita food production variability (constant 2014-2016 thousand int$ per capita),6127,Value,2017,2017,1000 I$,3.8,E,
SSD,2018-01-01,2018-12-31,277,'728,South Sudan,21030,Per capita food production variability (constant 2014-2016 thousand int$ per capita),6127,Value,2018,2018,1000 I$,3.5,E,
SSD,2019-01-01,2019-12-31,277,'728,South Sudan,21030,Per capita food production variability (constant 2014-2016 thousand int$ per capita),6127,Value,2019,2019,1000 I$,2.2,E,
SSD,2020-01-01,2020-12-31,277,'728,South Sudan,21030,Per capita food production variability (constant 2014-2016 thousand int$ per capita),6127,Value,2020,2020,1000 I$,3.5,E,
SSD,2011-01-01,2011-12-31,277,'728,South Sudan,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2011,2011,%,41.2,X,
SSD,2012-01-01,2012-12-31,277,'728,South Sudan,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2012,2012,%,41.2,X,
SSD,2013-01-01,2013-12-31,277,'728,South Sudan,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2013,2013,%,41.3,X,
SSD,2014-01-01,2014-12-31,277,'728,South Sudan,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2014,2014,%,41.3,X,
SSD,2015-01-01,2015-12-31,277,'728,South Sudan,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2015,2015,%,41.2,X,
SSD,2016-01-01,2016-12-31,277,'728,South Sudan,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2016,2016,%,41.2,X,
SSD,2017-01-01,2017-12-31,277,'728,South Sudan,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2017,2017,%,41.1,X,
SSD,2018-01-01,2018-12-31,277,'728,South Sudan,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2018,2018,%,41,X,
SSD,2019-01-01,2019-12-31,277,'728,South Sudan,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2019,2019,%,40.8,X,
SSD,2020-01-01,2020-12-31,277,'728,South Sudan,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2020,2020,%,41,X,
SSD,2011-01-01,2011-12-31,277,'728,South Sudan,21048,Percentage of population using at least basic sanitation services (percent),6121,Value,2011,2011,%,6.9,X,
SSD,2012-01-01,2012-12-31,277,'728,South Sudan,21048,Percentage of population using at least basic sanitation services (percent),6121,Value,2012,2012,%,7.8,X,
SSD,2013-01-01,2013-12-31,277,'728,South Sudan,21048,Percentage of population using at least basic sanitation services (percent),6121,Value,2013,2013,%,8.8,X,
SSD,2014-01-01,2014-12-31,277,'728,South Sudan,21048,Percentage of population using at least basic sanitation services (percent),6121,Value,2014,2014,%,9.8,X,
SSD,2015-01-01,2015-12-31,277,'728,South Sudan,21048,Percentage of population using at least basic sanitation services (percent),6121,Value,2015,2015,%,10.9,X,
SSD,2016-01-01,2016-12-31,277,'728,South Sudan,21048,Percentage of population using at least basic sanitation services (percent),6121,Value,2016,2016,%,12,X,
SSD,2017-01-01,2017-12-31,277,'728,South Sudan,21048,Percentage of population using at least basic sanitation services (percent),6121,Value,2017,2017,%,13.2,X,
SSD,2018-01-01,2018-12-31,277,'728,South Sudan,21048,Percentage of population using at least basic sanitation services (percent),6121,Value,2018,2018,%,14.5,X,
SSD,2019-01-01,2019-12-31,277,'728,South Sudan,21048,Percentage of population using at least basic sanitation services (percent),6121,Value,2019,2019,%,15.7,X,
SSD,2020-01-01,2020-12-31,277,'728,South Sudan,21048,Percentage of population using at least basic sanitation services (percent),6121,Value,2020,2020,%,15.8,X,
SSD,2006-01-01,2006-12-31,277,'728,South Sudan,21026,Percentage of children under 5 years affected by wasting (percent),6121,Value,2006,2006,%,24.6,X,
SSD,2010-01-01,2010-12-31,277,'728,South Sudan,21026,Percentage of children under 5 years affected by wasting (percent),6121,Value,2010,2010,%,22.7,X,
SSD,2006-01-01,2006-12-31,277,'728,South Sudan,210260,Number of children under 5 years affected by wasting (million),6132,Value,2006,2006,million No,0.4,X,
SSD,2010-01-01,2010-12-31,277,'728,South Sudan,210260,Number of children under 5 years affected by wasting (million),6132,Value,2010,2010,million No,0.4,X,
SSD,2000-01-01,2000-12-31,277,'728,South Sudan,21025,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),6121,Value,2000,2000,%,39,X,
SSD,2001-01-01,2001-12-31,277,'728,South Sudan,21025,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),6121,Value,2001,2001,%,38.3,X,
SSD,2002-01-01,2002-12-31,277,'728,South Sudan,21025,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),6121,Value,2002,2002,%,37.7,X,
SSD,2003-01-01,2003-12-31,277,'728,South Sudan,21025,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),6121,Value,2003,2003,%,37.1,X,
SSD,2004-01-01,2004-12-31,277,'728,South Sudan,21025,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),6121,Value,2004,2004,%,36.5,X,
SSD,2005-01-01,2005-12-31,277,'728,South Sudan,21025,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),6121,Value,2005,2005,%,35.9,X,
SSD,2006-01-01,2006-12-31,277,'728,South Sudan,21025,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),6121,Value,2006,2006,%,35.3,X,
SSD,2007-01-01,2007-12-31,277,'728,South Sudan,21025,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),6121,Value,2007,2007,%,34.6,X,
SSD,2008-01-01,2008-12-31,277,'728,South Sudan,21025,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),6121,Value,2008,2008,%,33.8,X,
SSD,2009-01-01,2009-12-31,277,'728,South Sudan,21025,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),6121,Value,2009,2009,%,33,X,
SSD,2010-01-01,2010-12-31,277,'728,South Sudan,21025,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),6121,Value,2010,2010,%,32.1,X,
SSD,2011-01-01,2011-12-31,277,'728,South Sudan,21025,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),6121,Value,2011,2011,%,31.3,X,
SSD,2012-01-01,2012-12-31,277,'728,South Sudan,21025,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),6121,Value,2012,2012,%,30.8,X,
SSD,2013-01-01,2013-12-31,277,'728,South Sudan,21025,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),6121,Value,2013,2013,%,30.3,X,
SSD,2014-01-01,2014-12-31,277,'728,South Sudan,21025,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),6121,Value,2014,2014,%,30.1,X,
SSD,2015-01-01,2015-12-31,277,'728,South Sudan,21025,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),6121,Value,2015,2015,%,29.9,X,
SSD,2016-01-01,2016-12-31,277,'728,South Sudan,21025,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),6121,Value,2016,2016,%,29.8,X,
SSD,2017-01-01,2017-12-31,277,'728,South Sudan,21025,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),6121,Value,2017,2017,%,29.6,X,
SSD,2018-01-01,2018-12-31,277,'728,South Sudan,21025,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),6121,Value,2018,2018,%,29.3,X,
SSD,2019-01-01,2019-12-31,277,'728,South Sudan,21025,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),6121,Value,2019,2019,%,29.1,X,
SSD,2020-01-01,2020-12-31,277,'728,South Sudan,21025,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),6121,Value,2020,2020,%,28.7,X,
SSD,2021-01-01,2021-12-31,277,'728,South Sudan,21025,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),6121,Value,2021,2021,%,28.3,X,
SSD,2022-01-01,2022-12-31,277,'728,South Sudan,21025,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),6121,Value,2022,2022,%,27.9,X,
SSD,2000-01-01,2000-12-31,277,'728,South Sudan,210250,Number of children under 5 years of age who are stunted (modeled estimates) (million),6132,Value,2000,2000,million No,0.5,X,
SSD,2001-01-01,2001-12-31,277,'728,South Sudan,210250,Number of children under 5 years of age who are stunted (modeled estimates) (million),6132,Value,2001,2001,million No,0.5,X,
SSD,2002-01-01,2002-12-31,277,'728,South Sudan,210250,Number of children under 5 years of age who are stunted (modeled estimates) (million),6132,Value,2002,2002,million No,0.5,X,
SSD,2003-01-01,2003-12-31,277,'728,South Sudan,210250,Number of children under 5 years of age who are stunted (modeled estimates) (million),6132,Value,2003,2003,million No,0.5,X,
SSD,2004-01-01,2004-12-31,277,'728,South Sudan,210250,Number of children under 5 years of age who are stunted (modeled estimates) (million),6132,Value,2004,2004,million No,0.5,X,
SSD,2005-01-01,2005-12-31,277,'728,South Sudan,210250,Number of children under 5 years of age who are stunted (modeled estimates) (million),6132,Value,2005,2005,million No,0.5,X,
SSD,2006-01-01,2006-12-31,277,'728,South Sudan,210250,Number of children under 5 years of age who are stunted (modeled estimates) (million),6132,Value,2006,2006,million No,0.5,X,
SSD,2007-01-01,2007-12-31,277,'728,South Sudan,210250,Number of children under 5 years of age who are stunted (modeled estimates) (million),6132,Value,2007,2007,million No,0.5,X,
SSD,2008-01-01,2008-12-31,277,'728,South Sudan,210250,Number of children under 5 years of age who are stunted (modeled estimates) (million),6132,Value,2008,2008,million No,0.5,X,
SSD,2009-01-01,2009-12-31,277,'728,South Sudan,210250,Number of children under 5 years of age who are stunted (modeled estimates) (million),6132,Value,2009,2009,million No,0.5,X,
SSD,2010-01-01,2010-12-31,277,'728,South Sudan,210250,Number of children under 5 years of age who are stunted (modeled estimates) (million),6132,Value,2010,2010,million No,0.5,X,
SSD,2011-01-01,2011-12-31,277,'728,South Sudan,210250,Number of children under 5 years of age who are stunted (modeled estimates) (million),6132,Value,2011,2011,million No,0.5,X,
SSD,2012-01-01,2012-12-31,277,'728,South Sudan,210250,Number of children under 5 years of age who are stunted (modeled estimates) (million),6132,Value,2012,2012,million No,0.5,X,
SSD,2013-01-01,2013-12-31,277,'728,South Sudan,210250,Number of children under 5 years of age who are stunted (modeled estimates) (million),6132,Value,2013,2013,million No,0.6,X,
SSD,2014-01-01,2014-12-31,277,'728,South Sudan,210250,Number of children under 5 years of age who are stunted (modeled estimates) (million),6132,Value,2014,2014,million No,0.6,X,
SSD,2015-01-01,2015-12-31,277,'728,South Sudan,210250,Number of children under 5 years of age who are stunted (modeled estimates) (million),6132,Value,2015,2015,million No,0.6,X,
SSD,2016-01-01,2016-12-31,277,'728,South Sudan,210250,Number of children under 5 years of age who are stunted (modeled estimates) (million),6132,Value,2016,2016,million No,0.6,X,
SSD,2017-01-01,2017-12-31,277,'728,South Sudan,210250,Number of children under 5 years of age who are stunted (modeled estimates) (million),6132,Value,2017,2017,million No,0.5,X,
SSD,2018-01-01,2018-12-31,277,'728,South Sudan,210250,Number of children under 5 years of age who are stunted (modeled estimates) (million),6132,Value,2018,2018,million No,0.5,X,
SSD,2019-01-01,2019-12-31,277,'728,South Sudan,210250,Number of children under 5 years of age who are stunted (modeled estimates) (million),6132,Value,2019,2019,million No,0.5,X,
SSD,2020-01-01,2020-12-31,277,'728,South Sudan,210250,Number of children under 5 years of age who are stunted (modeled estimates) (million),6132,Value,2020,2020,million No,0.4,X,
SSD,2021-01-01,2021-12-31,277,'728,South Sudan,210250,Number of children under 5 years of age who are stunted (modeled estimates) (million),6132,Value,2021,2021,million No,0.4,X,
SSD,2022-01-01,2022-12-31,277,'728,South Sudan,210250,Number of children under 5 years of age who are stunted (modeled estimates) (million),6132,Value,2022,2022,million No,0.4,X,
SSD,2000-01-01,2000-12-31,277,'728,South Sudan,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2000,2000,%,9.3,X,
SSD,2001-01-01,2001-12-31,277,'728,South Sudan,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2001,2001,%,9.8,X,
SSD,2002-01-01,2002-12-31,277,'728,South Sudan,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2002,2002,%,10.2,X,
SSD,2003-01-01,2003-12-31,277,'728,South Sudan,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2003,2003,%,10.2,X,
SSD,2004-01-01,2004-12-31,277,'728,South Sudan,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2004,2004,%,10.1,X,
SSD,2005-01-01,2005-12-31,277,'728,South Sudan,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2005,2005,%,9.7,X,
SSD,2006-01-01,2006-12-31,277,'728,South Sudan,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2006,2006,%,9.1,X,
SSD,2007-01-01,2007-12-31,277,'728,South Sudan,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2007,2007,%,8.5,X,
SSD,2008-01-01,2008-12-31,277,'728,South Sudan,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2008,2008,%,8,X,
SSD,2009-01-01,2009-12-31,277,'728,South Sudan,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2009,2009,%,7.5,X,
SSD,2010-01-01,2010-12-31,277,'728,South Sudan,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2010,2010,%,7,X,
SSD,2011-01-01,2011-12-31,277,'728,South Sudan,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2011,2011,%,6.6,X,
SSD,2012-01-01,2012-12-31,277,'728,South Sudan,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2012,2012,%,6.3,X,
SSD,2013-01-01,2013-12-31,277,'728,South Sudan,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2013,2013,%,6,X,
SSD,2014-01-01,2014-12-31,277,'728,South Sudan,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2014,2014,%,5.8,X,
SSD,2015-01-01,2015-12-31,277,'728,South Sudan,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2015,2015,%,5.6,X,
SSD,2016-01-01,2016-12-31,277,'728,South Sudan,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2016,2016,%,5.4,X,
SSD,2017-01-01,2017-12-31,277,'728,South Sudan,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2017,2017,%,5.3,X,
SSD,2018-01-01,2018-12-31,277,'728,South Sudan,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2018,2018,%,5.1,X,
SSD,2019-01-01,2019-12-31,277,'728,South Sudan,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2019,2019,%,5,X,
SSD,2020-01-01,2020-12-31,277,'728,South Sudan,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2020,2020,%,4.9,X,
SSD,2021-01-01,2021-12-31,277,'728,South Sudan,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2021,2021,%,4.8,X,
SSD,2022-01-01,2022-12-31,277,'728,South Sudan,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2022,2022,%,4.7,X,
SSD,2000-01-01,2000-12-31,277,'728,South Sudan,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2000,2000,million No,0.1,X,
SSD,2001-01-01,2001-12-31,277,'728,South Sudan,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2001,2001,million No,0.1,X,
SSD,2002-01-01,2002-12-31,277,'728,South Sudan,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2002,2002,million No,0.1,X,
SSD,2003-01-01,2003-12-31,277,'728,South Sudan,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2003,2003,million No,0.1,X,
SSD,2004-01-01,2004-12-31,277,'728,South Sudan,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2004,2004,million No,0.1,X,
SSD,2005-01-01,2005-12-31,277,'728,South Sudan,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2005,2005,million No,0.1,X,
SSD,2006-01-01,2006-12-31,277,'728,South Sudan,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2006,2006,million No,0.1,X,
SSD,2007-01-01,2007-12-31,277,'728,South Sudan,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2007,2007,million No,0.1,X,
SSD,2008-01-01,2008-12-31,277,'728,South Sudan,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2008,2008,million No,0.1,X,
SSD,2009-01-01,2009-12-31,277,'728,South Sudan,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2009,2009,million No,0.1,X,
SSD,2010-01-01,2010-12-31,277,'728,South Sudan,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2010,2010,million No,0.1,X,
SSD,2011-01-01,2011-12-31,277,'728,South Sudan,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2011,2011,million No,0.1,X,
SSD,2012-01-01,2012-12-31,277,'728,South Sudan,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2012,2012,million No,0.1,X,
SSD,2013-01-01,2013-12-31,277,'728,South Sudan,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2013,2013,million No,0.1,X,
SSD,2014-01-01,2014-12-31,277,'728,South Sudan,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2014,2014,million No,0.1,X,
SSD,2015-01-01,2015-12-31,277,'728,South Sudan,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2015,2015,million No,0.1,X,
SSD,2016-01-01,2016-12-31,277,'728,South Sudan,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2016,2016,million No,0.1,X,
SSD,2017-01-01,2017-12-31,277,'728,South Sudan,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2017,2017,million No,0.1,X,
SSD,2018-01-01,2018-12-31,277,'728,South Sudan,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2018,2018,million No,0.1,X,
SSD,2019-01-01,2019-12-31,277,'728,South Sudan,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2019,2019,million No,0.1,X,
SSD,2020-01-01,2020-12-31,277,'728,South Sudan,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2020,2020,million No,0.1,X,
SSD,2021-01-01,2021-12-31,277,'728,South Sudan,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2021,2021,million No,0.1,X,
SSD,2022-01-01,2022-12-31,277,'728,South Sudan,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2022,2022,million No,0.1,X,
SSD,2000-01-01,2000-12-31,277,'728,South Sudan,21043,Prevalence of anemia among women of reproductive age (15-49 years),6121,Value,2000,2000,%,39.5,X,
SSD,2001-01-01,2001-12-31,277,'728,South Sudan,21043,Prevalence of anemia among women of reproductive age (15-49 years),6121,Value,2001,2001,%,39.1,X,
SSD,2002-01-01,2002-12-31,277,'728,South Sudan,21043,Prevalence of anemia among women of reproductive age (15-49 years),6121,Value,2002,2002,%,38.7,X,
SSD,2003-01-01,2003-12-31,277,'728,South Sudan,21043,Prevalence of anemia among women of reproductive age (15-49 years),6121,Value,2003,2003,%,38.4,X,
SSD,2004-01-01,2004-12-31,277,'728,South Sudan,21043,Prevalence of anemia among women of reproductive age (15-49 years),6121,Value,2004,2004,%,38.1,X,
SSD,2005-01-01,2005-12-31,277,'728,South Sudan,21043,Prevalence of anemia among women of reproductive age (15-49 years),6121,Value,2005,2005,%,37.6,X,
SSD,2006-01-01,2006-12-31,277,'728,South Sudan,21043,Prevalence of anemia among women of reproductive age (15-49 years),6121,Value,2006,2006,%,37.2,X,
SSD,2007-01-01,2007-12-31,277,'728,South Sudan,21043,Prevalence of anemia among women of reproductive age (15-49 years),6121,Value,2007,2007,%,36.6,X,
SSD,2008-01-01,2008-12-31,277,'728,South Sudan,21043,Prevalence of anemia among women of reproductive age (15-49 years),6121,Value,2008,2008,%,36.1,X,
SSD,2009-01-01,2009-12-31,277,'728,South Sudan,21043,Prevalence of anemia among women of reproductive age (15-49 years),6121,Value,2009,2009,%,35.6,X,
SSD,2010-01-01,2010-12-31,277,'728,South Sudan,21043,Prevalence of anemia among women of reproductive age (15-49 years),6121,Value,2010,2010,%,35.1,X,
SSD,2011-01-01,2011-12-31,277,'728,South Sudan,21043,Prevalence of anemia among women of reproductive age (15-49 years),6121,Value,2011,2011,%,34.8,X,
SSD,2012-01-01,2012-12-31,277,'728,South Sudan,21043,Prevalence of anemia among women of reproductive age (15-49 years),6121,Value,2012,2012,%,34.7,X,
SSD,2013-01-01,2013-12-31,277,'728,South Sudan,21043,Prevalence of anemia among women of reproductive age (15-49 years),6121,Value,2013,2013,%,34.6,X,
SSD,2014-01-01,2014-12-31,277,'728,South Sudan,21043,Prevalence of anemia among women of reproductive age (15-49 years),6121,Value,2014,2014,%,34.7,X,
SSD,2015-01-01,2015-12-31,277,'728,South Sudan,21043,Prevalence of anemia among women of reproductive age (15-49 years),6121,Value,2015,2015,%,34.8,X,
SSD,2016-01-01,2016-12-31,277,'728,South Sudan,21043,Prevalence of anemia among women of reproductive age (15-49 years),6121,Value,2016,2016,%,35,X,
SSD,2017-01-01,2017-12-31,277,'728,South Sudan,21043,Prevalence of anemia among women of reproductive age (15-49 years),6121,Value,2017,2017,%,35.2,X,
SSD,2018-01-01,2018-12-31,277,'728,South Sudan,21043,Prevalence of anemia among women of reproductive age (15-49 years),6121,Value,2018,2018,%,35.4,X,
SSD,2019-01-01,2019-12-31,277,'728,South Sudan,21043,Prevalence of anemia among women of reproductive age (15-49 years),6121,Value,2019,2019,%,35.6,X,
SSD,2000-01-01,2000-12-31,277,'728,South Sudan,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2000,2000,million No,0.6,X,
SSD,2001-01-01,2001-12-31,277,'728,South Sudan,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2001,2001,million No,0.6,X,
SSD,2002-01-01,2002-12-31,277,'728,South Sudan,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2002,2002,million No,0.6,X,
SSD,2003-01-01,2003-12-31,277,'728,South Sudan,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2003,2003,million No,0.6,X,
SSD,2004-01-01,2004-12-31,277,'728,South Sudan,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2004,2004,million No,0.6,X,
SSD,2005-01-01,2005-12-31,277,'728,South Sudan,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2005,2005,million No,0.6,X,
SSD,2006-01-01,2006-12-31,277,'728,South Sudan,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2006,2006,million No,0.7,X,
SSD,2007-01-01,2007-12-31,277,'728,South Sudan,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2007,2007,million No,0.7,X,
SSD,2008-01-01,2008-12-31,277,'728,South Sudan,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2008,2008,million No,0.7,X,
SSD,2009-01-01,2009-12-31,277,'728,South Sudan,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2009,2009,million No,0.8,X,
SSD,2010-01-01,2010-12-31,277,'728,South Sudan,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2010,2010,million No,0.8,X,
SSD,2011-01-01,2011-12-31,277,'728,South Sudan,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2011,2011,million No,0.8,X,
SSD,2012-01-01,2012-12-31,277,'728,South Sudan,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2012,2012,million No,0.8,X,
SSD,2013-01-01,2013-12-31,277,'728,South Sudan,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2013,2013,million No,0.8,X,
SSD,2014-01-01,2014-12-31,277,'728,South Sudan,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2014,2014,million No,0.9,X,
SSD,2015-01-01,2015-12-31,277,'728,South Sudan,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2015,2015,million No,0.9,X,
SSD,2016-01-01,2016-12-31,277,'728,South Sudan,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2016,2016,million No,0.9,X,
SSD,2017-01-01,2017-12-31,277,'728,South Sudan,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2017,2017,million No,0.9,X,
SSD,2018-01-01,2018-12-31,277,'728,South Sudan,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2018,2018,million No,0.9,X,
SSD,2019-01-01,2019-12-31,277,'728,South Sudan,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2019,2019,million No,0.9,X,
SSD,2010-01-01,2010-12-31,277,'728,South Sudan,21044,Prevalence of exclusive breastfeeding among infants 0-5 months of age,6121,Value,2010,2010,%,44.5,X,
SSD,2000-01-01,2000-12-31,277,'728,South Sudan,21056,Minimum dietary energy requirement  (kcal/cap/day),6128,Value,2000,2000,kcal/pc/d,1657,E,
SSD,2001-01-01,2001-12-31,277,'728,South Sudan,21056,Minimum dietary energy requirement  (kcal/cap/day),6128,Value,2001,2001,kcal/pc/d,1659,E,
SSD,2002-01-01,2002-12-31,277,'728,South Sudan,21056,Minimum dietary energy requirement  (kcal/cap/day),6128,Value,2002,2002,kcal/pc/d,1660,E,
SSD,2003-01-01,2003-12-31,277,'728,South Sudan,21056,Minimum dietary energy requirement  (kcal/cap/day),6128,Value,2003,2003,kcal/pc/d,1663,E,
